 Tennessee ,United States,"Cogent Healthcare, Inc.",Business Associate,6400,2009,11,25,Theft,Laptop,"A laptop was stolen from a locked office at the Aurora St. Lukes Medical Center.The laptop contained protected health information pertaining to 6,400 individuals.The information included patient names, dates of birth, social security numbers, medical record numbers, and in some cases diagnosis codes.In response to the theft, the hospital implemented several corrective action measures, including accelerated efforts to encrypt all laptop hard drives, improved physical locks on the office where the theft occurred, staff training regarding the appropriate use and storage of devices containing ePHI, and encryption of portable flash drives and Blackberry devices."
 California ,United States,Kern Medical Center,Healthcare Provider,596,2009,12,10,Theft,Other,
 NorthCarolina ,United States,"Rick Lawson, Professional Computer Services",Business Associate,2000,2009,12,11,Theft,"Desktop Computer, Electronic Medical Record, Network Server","The covered entity (CE) changed the business associate (BA) it used as its information technology vendor.During the transition, a workforce member of the outgoing BA entered the CE's computer system, changed the passwords, disabled all accounts, and removed drive mappings on the computer server for all of the workstations. The BA also removed the CE's backup program and deactivated all of its antivirus software.The breach affected approximately 2,000 individuals.The protected health information (PHI) involved in the breach included patients' names, addresses, dates of birth, social security numbers, appointments, insurance information, and dental records.The CE provided breach notification to affected individuals, HHS, and the media.Following the breach, the CE implemented security measures in its computer system to ensure that its information technology associates do not have access to the CE's master system and enabled direct controls for the CE.A new server was installed with no ties to the previous BA.The new BA corrected the CE's passwords and settings, mitigating the issues caused by the previous vendor.The CE provided OCR with copies of its HIPAA security and privacy policies and procedures, and its signed BA agreements that included the appropriate HIPAA assurances required by the Security Rule.As a result of OCR's investigation, the CE improved its physical safeguards and retrained employees."
 Michigan ,United States,Detroit Department of Health and Wellness Promotion,Healthcare Provider,646,2009,12,15,Theft,"Desktop Computer, Laptop","A desktop and four laptop computers were stolen from the covered entity's locked facility.The protected health information involved in the breach included names, addresses, dates of birth, social security numbers, types of services received, and Medicare/Medicaid numbers.Following the breach, the covered entity installed new office door locks with assigned keys, installed security cameras with alarms, and physically secured computers to desks.The covered entity now stores billing information in its patient management system, and it ensured that no electronic protected health information was stored locally. Additionally, OCR's investigation resulted in the covered entity providing training to workforce members regarding the incident"
 Michigan ,United States,Detroit Department of Health and Wellness Promotion,Healthcare Provider,10000,2009,12,15,Theft,Other Portable Electronic Device,
 California ,United States,"University of California, San Francisco",Healthcare Provider,610,2009,12,15,Other,Email,
 Massachusetts ,United States,Daniel J. Sigman MD PC,Business Associate,1860,2010,1,7,Theft,"Electronic Medical Record, Other, Other Portable Electronic Device","Computer backup tapes containing EPHI for the office practice management program including electronic medical records were stolen from the home of the practice manager on December 11, 2009. The breach affected approximately 1,860 patients. The protected health information on the tapes contained patients' names, addresses, telephone numbers, dates of birth, insurance information, social security numbers and medical record information.Following the breach, Sigman took the following voluntary corrective actions: (1) upgraded software application for backup security; implemented a new external backup system in case the server goes down; (2) encryption software was implemented for data contained on both its backup tapes and network storage device; (3) revised its security policy for transporting backup media; backup tapes must now be stored in a lockbox within a locked office in its facility; the revised policy also prohibits the movement of backup tapes from the facility as well as restricts access to the tapes to designated workforce; (4) employees were retrained on the policies and procedures in place and received training on the new policies and procedures for safeguarding backup tapes; (5) notified affected individuals and the media."
 Massachusetts ,United States,Massachusetts Eye and Ear Infirmary,Healthcare Provider,1076,2010,1,8,Theft,Other,"Two employees of the covered entity (CE) misused credit card information from several different departments that served approximately 1,076 individuals. The protected health information (PHI) involved in the breach included names, addresses, and credit card information. Following the breach, the CE notified the affected individuals, the media, and HHS and offered one free year of credit monitoring to all affected individuals.The CE also terminated the employees involved, revised its data breach prevention policy, and reviewed the physical processes involved when payment is made in person using a credit card.OCR reviewed the CE's breach notification policies to assure that they contained the required elements and obtained assurances that the CE provided breach notification."
 California ,United States,Kaiser Permanente Medical Care Program,Healthcare Provider,15500,2010,1,12,Theft,"Other, Other Portable Electronic Device","An unencrypted portable hard drive containing the electronic protected health information (ePHI) of approximately 15,500 individuals was stolen from the vehicle of the covered entity's (CE) employee.The ePHI involved in the breach included names, medical record numbers, and treatment information.A subset of records may also have included dates of birth, age, gender, and phone numbers.Following the breach, the responsible employee was terminated for violating the CE's policies.OCR obtained assurances of the CE's policies and procedures for safeguarding ePHI and verification that the CE provided breach notification to affected individuals, the media, and HHS.In addition, the CE deployed encryption software for removable media."
 Idaho ,United States,United Micro Data,Business Associate,2562,2010,1,14,Theft,Other,"The covered entity's (CE's) business associate (BA) mailed a package to the CE that was supposed to contain a backup data tape and compact disc containing protected health information (PHI); however, the tape was not in the package when delivered.Approximately 2,000 individuals were affected by the breach. The PHI included demographic, financial, and clinical information.The CE provided breach notification to affected individuals, HHS, and the media.Following the breach, the CE revised its procedures for back up data storage instead of sending tapes via the mail.Following OCR's investigation, the CE continued to reevaluate ways to enhance administrative, physical, and technical safeguards."
 Michigan ,United States,"Goodwill Industries of Greater Grand Rapids, Inc.",Healthcare Provider,10000,2010,1,15,Theft,Other,"On December 15, 2009, a safe was stolen from Goodwill's off-site facility, which contained five unencrypted back-up tapes.The breach affected approximately 10,000 individuals.The protected health information involved in the breach included full names, addresses, dates of birth, reasons for referral, dates of service, miscellaneous demographics, and, in some cases, Social Security numbers.The covered entity moved the off-site storage of back-up tapes to a new site controlled by Goodwill.The tapes are now kept in a commercial grade safe with a combination lock.The actions taken by Goodwill prior to OCR's formal investigation brought the covered entity into compliance."
 Texas ,United States,Children's Medical Center of Dallas,Healthcare Provider,3800,2010,1,18,Loss,"Other, Other Portable Electronic Device",
 Missouri ,United States,Ashley and Gray DDS,Healthcare Provider,9309,2010,1,19,Theft,Desktop Computer,
 Texas ,United States,Concentra,Healthcare Provider,900,2010,1,19,Theft,Laptop,"An unencrypted laptop computer containing the electronic protected health information (ePHI) of approximately 900 patients was stolen from one of the covered entity's (CE) facilities.The ePHIincluded demographic and clinical data.Following the breach, the CE filed a police report and notified affected patients, HHS and the media.Following OCR's investigation, the CE required all business units to identify any devices that contain PHI and revised procedures for future computer purchases.The CE also implemented physical and technical safeguards for all testing devices that contain ePHI andreplacedoutdated machines that could not be encrypted.Additionally, the CE revised existing physician agreements to disallow the use of equipment containing ePHI that is not encrypted.OCR obtained assurances that the CE implemented the corrective action listed above."
 Illinois ,United States,Advocate Health Care,Healthcare Provider,812,2010,1,22,Theft,Laptop,"On November 24, 2009, an Advocate nurse's laptop computer was stolen.The missing laptop computer contained the protected health information of approximately 812 individuals.The protected health information involved in the breach included name, address, dates of birth, social security numbers, insurance information, medication, and diagnoses. Following the breach, Advocate specifically addressed mobile device security and accepted use. Additionally, OCR's investigation resulted in Advocate workforce members that use mobile devices are now required to fill out and submit an acknowledgment form that establish proper administrative, technical, and physical security safeguards."
 Texas ,United States,The Methodist Hospital,Healthcare Provider,689,2010,1,25,Theft,Other,"An unencrypted laptop computer was stolen from the covered entity's unlocked testing office.The laptop computer contained the protected health information of approximately 689 individuals.The protected health information involved in the breach included names, dates of birth, Social Security numbers, and the age, gender, race, and medication information of affected individuals.Following the breach, the covered entity restricted the storage of electronic protected health information to network drives.Additionally, OCR's investigation resulted in the covered entity improving their physical safeguards and in retraining employees."
 California ,United States,"University of California, San Francisco",Healthcare Provider,7300,2010,1,27,Theft,Laptop,
 Utah ,United States,Health Behavior Innovations (HBI),Business Associate,5700,2010,2,5,Theft,Other,"A laptop computer containing the protected health information (PHI) of 3,500 individuals was stolen from the covered entity's (CE) locked medical office.The PHI involved in the breach included names, addresses, dates of birth, social security numbers, and medication information. As a result of this incident, the CE encrypted all PHI stored on the medical office computers.Following OCR's investigation, the CE improved its physical safeguards and retrained employees."
 Arizona ,United States,Center for Neurosciences,Healthcare Provider,1100,2010,2,10,Theft,Laptop,
 Florida ,United States,Cardiology Consultants/Baptist Health Care Corporation,Healthcare Provider,8000,2010,2,18,Theft,Desktop Computer,"A desktop computer that contained the e-PHI of approximately 8,000 individuals was stolen from the covered entity's (CE) locked medical suite.The PHI involved in the breach included names, dates of birth, medical record numbers, ultrasound information, exam dates, and reasons for the ultrasound.The computer that was stolen used proprietary software and a special electronic key to access the PHI.The CE provided breach notification to affected individuals, HHS, and the media and posted substitute notification on its website.Following the breach, the CE worked with law enforcement to identify the possible suspect.The CE upgraded its facility access controls to include proximity card readers for every location that stores PHI.As a result of OCR's investigation the CE updated its risk analysis and carried out additional risk management activities."
 California ,United States,Lucille Packard Children's Hospital,Healthcare Provider,532,2010,2,21,Other,Desktop Computer,
 NewMexico ,United States,University of New Mexico Health Sciences Center,Healthcare Provider,1900,2010,2,23,Other,Desktop Computer,
 California ,United States,Advanced NeuroSpinal Care,Healthcare Provider,3500,2010,2,23,Theft,Network Server,"A computer containing the electronic protected health information (ePHI) of 3,500 individuals was stolen from the office of a covered entity (CE).The ePHI included patient names, addresses, dates of birth, social security numbers, driver's licenses, claims information, diagnoses, and conditions. As a result of the loss, the CE upgraded the alarm system and replaced the server housing and storage security lock-up.The CE also notified affected individuals, the media, appropriate government agencies, and law enforcement.In addition, the CE established an office-based hotline to assist affected individuals.As a result of OCR's investigation, the CE has implemented regularly scheduled security risk analyses and has installed window bars, roll down shutters, four video surveillance cameras, and other physical security measures to prevent theft."
 Florida ,United States,Shands at UF,Healthcare Provider,12580,2010,3,1,Theft,Laptop,"A laptop containing certain information collected on approximately 12,580 individuals referred to Shands at UF GI Clinical Services was stolen from the private residence of an employee.The stolen information included patient names, social security numbers, and medical record numbers.As a result of the incident, the employee was counseled by her supervisor, issued written corrective action with a 3-day suspension, and provided additional HIPAA training.OCR reviewed Shands at UF's most recent Risk Analysis and Risk Management Plans and they revealed no high risk findings related to encryption, workstation use, or physical security.OCR's investigation found that Shands at UF has implemented appropriate technical safeguards, such as secure VPN network connections and network storage for workforce usage, encrypted USB portable flash drives, and PGP whole disk encryption."
 Wyoming ,United States,Wyoming Department of Health,Health Plan,9023,2010,3,2,,Network Server,
 Wisconsin ,United States,Thrivent Financial for Lutherans,Health Plan,9500,2010,3,3,Theft,Laptop,"On January 29, 2010, there was a break-in at one of the Thrivent's offices and five laptop computers were stolen; four of the five laptops were recovered.The missing laptop computer contained the protected health information of approximately 9,400 individuals.The protected health information involved in the breach included name, address, date of birth, social security number, prescription drugs, medical condition, age, weight, etc. Thrivent provided OCR with additional controls to remedy causes of security breach at various stages of implementation.The actions taken by the CE prior to OCR's formal investigation brought the CE into compliance."
 NewYork ,United States,Montefiore Medical Center,Healthcare Provider,625,2010,3,9,Theft,Laptop,"An unencrypted laptop computer containing the electronic protected health information (ePHI) of 625 individuals was stolen from the covered entity's (CE) mobile dental van.The ePHI included names, dates of birth, medical record numbers and dental x-rays.Upon discovery of the breach, the CE filed a police report and provided breach notification to HHS, the media and affected individuals.As a result of OCR's investigation, the CE revised its procedures so that all ePHI is stored in a data center, rather than the mobile dental van laptop.In addition, the CE encrypted all mobile dental van laptops and improved physical security for the van.The CE developed a new policy on ePHI security and retrained all staff.OCR obtained assurances that the CE implemented the corrective action listed above."
 Texas ,United States,"Ernest T. Bice, Jr. DDS, P.A.",Healthcare Provider,21000,2010,3,10,Theft,"Other, Other Portable Electronic Device","Three unencrypted external back-up drives were stolen from a safe in the covered entity's locked office.The laptop computer contained the protected health information of approximately 21,000 individuals.The protected health information involved in the breach included names, addresses phone numbers, dates of birth, social security numbers, insurance information, and treatment histories.Following the breach, the covered entity moved back-up data offsite and encrypted all workstations.Additionally, OCR's investigation resulted in the covered entity improving their physical safeguards and in retraining employees."
 Washington ,United States,"Laboratory Corporation of America/Dynacare Northwest, Inc.",Healthcare Provider,5080,2010,3,18,Theft,Laptop,"A laptop computer was stolen from a workforce member's car.The laptop computer contained the protected health information of approximately 5080 individuals.The protected health information involved in the breach included names, addresses, dates of birth, Social Security numbers, and lab results.Following the breach, the covered entity encrypted all laptop computers."
 Florida ,United States,Mount Sinai Medical Center,Healthcare Provider,2600,2010,3,23,Theft,Laptop,
 Connecticut ,United States,Griffin Hospital,Healthcare Provider,957,2010,3,26,Hacking/IT Incident,Network Server,
 Alabama ,United States,"Hypertension, Nephrology, Dialysis and Transplantation, PC",Healthcare Provider,2465,2010,3,27,Theft,Laptop,
 Alabama ,United States,"Computer Program and Systems, Inc. (CPSI)",Business Associate,768,2010,3,30,,Email,
 Arizona ,United States,"Laboratory Corporation of America / US LABS / Dianon Systems, Inc",Healthcare Provider,2773,2010,4,1,Theft,Other Portable Electronic Device,"An external hard drive containing ePHI of 2,773 individuals was stolen.The ePHI included first and last name, medical record number, date of birth, laboratory test information data, and some social security numbers.CE advises OCR that notice to the individuals went out April 13 and 14, 2010.The media (St. Petersburg Times) was notified.CE added emails will now be password protected and encrypted. As a result of the loss, CE has initiated an encryption project to encrypt external hard drives and related media."
 Michigan ,United States,Providence Hospital,Healthcare Provider,83945,2010,4,5,Other,Other,
 Texas ,United States,Pediatric Sports and Spine Associates,Healthcare Provider,955,2010,4,9,Theft,Laptop,"An unencrypted laptop was stolen from an employee's vehicle.The laptop contained the protected health information of approximately 955 individuals.The protected health information involved in the breach included names, addresses, dates of birth, social security numbers, diagnoses, medications and other treatment information.Following the discovery of the breach, the covered entity revised policies, retrained staff and implemented additional physical and technical safeguards including encryption software.The covered entity also removed the stolen laptop's access to the server, sanctioned the involved employee, notified the affected individuals and notified the local media."
 NewYork ,United States,"Affinity Health Plan, Inc.",Health Plan,344579,2010,4,14,Theft,Other,"Under a settlement with the U.S. Department of Health and Human Services (HHS), Affinity Health Plan, Inc. will settle potential violations of the Health Insurance Portability and Accountability Act of 1996 (HIPAA) Privacy and Security Rules for $1,215,780. Affinity Health Plan is a not-for-profit managed care plan serving the New York metropolitan area.Affinity filed a breach report with the HHS Office for Civil Rights (OCR) on April 15, 2010, as required by the Health Information Technology for Economic and Clinical Health, or HITECH Act. The HITECH Breach Notification Rule requires HIPAA-covered entities to notify HHS of a breach of unsecured protected health information. Affinity indicated that it was informed by a representative of CBS Evening News that, as part of an investigatory report, CBS had purchased a photocopier previously leased by Affinity. CBS informed Affinity that the copier that Affinity had used contained confidential medical information on the hard drive.Affinity estimated that up to 344,579 individuals may have been affected by this breach. OCR's investigation indicated that Affinity impermissibly disclosed the protected health information of these affected individuals when it returned multiple photocopiers to leasing agents without erasing the data contained on the copier hard drives. In addition, the investigation revealed that Affinity failed to incorporate the electronic protected health information (ePHI) stored on photocopier hard drives in its analysis of risks and vulnerabilities as required by the Security Rule, and failed to implement policies and procedures when returning the photocopiers to its leasing agents. This settlement illustrates an important reminder about equipment designed to retain electronic information: Make sure that all personal information is wiped from hardware before it's recycled, thrown away or sent back to a leasing agent, said OCR Director Leon Rodriguez. 'HIPAA covered entities are required to undertake a careful risk analysis to understand the threats and vulnerabilities to individuals' data, and have appropriate safeguards in place to protect this information.'In addition to the $1,215,780 payment, the settlement includes a corrective action plan requiring Affinity to use its best efforts to retrieve all hard drives that were contained on photocopiers previously leased by the plan that remain in the possession of the leasing agent, and to take certain measures to safeguard all ePHI."
 Wisconsin ,United States,Tomah Memorial Hospital,Healthcare Provider,600,2010,4,16,Other,Other,"A nurse impermissibly used the protected health information (PHI) of approximately 600 patients to obtain narcotics from the covered entity (CE), Tomah Memorial Hospital, for her own use.The PHI involved in the breach included patientsâ names and account numbers.The CE provided breach notification to HHS, affected individuals, and the media.Following the breach, the CE improved safeguards by creating a monthly audit of Schedule II narcotics, matched to the dispense log, medical order, and bill. OCR obtained assurances that the CE implemented the corrective actions listed above.The CE also terminated the involved employeeâs employment."
 Connecticut ,United States,"Praxair Healthcare Services, Inc. (Home Care Supply in NY)",Healthcare Provider,54165,2010,4,19,Theft,Laptop,"A laptop computer was stolen from the covered entity's office by a former employee after it had been damaged. The laptop computer contained the PHI of approximately 54,165 individuals.The computer contained a limited amount of PHI, including client names and one or more of the following: addresses, phone numbers, social security numbers, insurance provider names and policy numbers, medical diagnostic codes or medical equipment.Following the breach, the covered entity notified all affected individuals, the media, and HHS of the breach. Additionally, the covered entity completed its laptop encryption project to cover all PHI stored on computers in the office.Additionally, OCR's investigation resulted in the covered entity reinforcing the requirements of HIPAA to its employees."
 Massachusetts ,United States,Massachusetts Eye and Ear Infirmary,Healthcare Provider,3594,2010,4,20,Theft,Laptop,
 California ,United States,St. Joseph Heritage Healthcare,Healthcare Provider,22012,2010,4,23,Theft,Desktop Computer,"22 computers were stolen from Clinical Management Service office.Five of the stolen computers contained the protected health information of approximately 22,012 individuals. The protected health information involved in the breach included name, date of birth, social security number, referral number, encounter number, facility, member ID, diagnosis, procedure, and/or diagnosis code. As a result of this incident, St. Joseph notified the potentially affected individuals, notified the local media, installed security cameras, re-trained employees, and installed encryption software on all laptops and Computers enterprise-wide. OCR's investigation resulted in the covered entity improving their physical and technological safeguards and retraining employees."
 California ,United States,John Muir Physician Network,Healthcare Provider,5450,2010,4,24,Theft,Laptop,"Two laptop computers containing the electronic protected health information (ePHI) of approximately 5,450 individuals were stolen from the CE.The ePHI included patient names, dates of birth, and social security numbers.The CE provided breach notification to all affected individuals, HHS, and the media.As a result of OCR's investigation, the CE installed encryption software and increased physical security."
 Kentucky ,United States,Medical Center At Bowling Green,Healthcare Provider,5148,2010,4,26,Theft,"Other, Other Portable Electronic Device",
 Virginia ,United States,TOWERS WATSON,Business Associate,1874,2010,4,27,Theft,Other,"A business associate (BA), Towers Watson, of the covered entity (CE), General Agencies Welfare Benefits Program, lost two electronic media disks containing protected health information (PHI)while transporting the disks between two BA offices.The disks contained the names, health plan numbers, and social security numbers of 1,874 individuals.The BA notified all affected individuals and provided two years of enhanced credit services.The CE notified HHS and the media and posted substitute notice on its website.The CE had the BA destroy any of its PHI that had been retained by the BA and executed a new BA agreement for any remaining PHI that the BA was unable to destroy because they were archival files.After OCR's investigation, the CE updated its privacy and breach notification policies and procedures."
 Virginia ,United States,Rockbridge Area Community Services,Healthcare Provider,500,2010,4,29,Theft,"Desktop Computer, Laptop",
 Illinois ,United States,"Millennium Medical Management Resources, Inc.",Business Associate,180111,2010,4,29,Theft,"Other, Other Portable Electronic Device",
 Texas ,United States,"Heriberto Rodriguez-Ayala, M.D.",Healthcare Provider,4200,2010,5,11,Theft,Laptop,"An unencrypted laptop computer containing the protected health information (PHI) of approximately 4,200 individuals was stolen from a personal vehicle.The PHI included names, addresses, phone numbers, dates of birth, social security numbers, treatment histories, and driver license numbers.The covered entity (CE) provided breach notification to the affected individuals, HHS, and the media.As a result of OCR's investigation the covered entity implemented new policies and procedures, retrained staff, and installed encryption software on all workstations."
 DistrictOfColumbia ,United States,Georgetown University Hospital,Healthcare Provider,2416,2010,5,13,"Other, Theft","Email, Other Portable Electronic Device","An employee of the covered entity emailed protected health information (PHI) to an offsite research office (which is not itself a covered entity) in violation of the review preparatory to research protocol.The research office stored the electronic information on an external hard drive that was later stolen.The device contained the PHI of 2,416 individuals.The PHI involved in the breach included names, dates of birth, and clinical information.In response to this incident, the covered entity terminated transmission of the PHI to this research office and gave the responsible employee a verbal warning and counseling.Additionally, the covered entity undertook a review of all research affiliations involving PHI of hospital patients to confirm that appropriate documentation and procedures are in place."
 California ,United States,Silicon Valley Eyecare Optometry and Contact Lenses,Healthcare Provider,40000,2010,5,13,Theft,Network Server,"A computer network server and a television were stolen from the covered entity (CE), Silicon Valley Eyecare.The CEâs network sever contained the electronic protected health information (ePHI) of approximately 40,000 individuals and included demographic information, social security numbers, diagnoses, and insurance information.The CE investigated the incident and provided breach notification to HHS, affected individuals, and media.As a result of OCRâs investigation, the CE provided its most recent risk analysis, risk management plan, security training program, and policies and procedures regarding administrative, physical and technical safeguards."
 Texas ,United States,Heritage Health Solutions,Business Associate,656,2010,5,14,Theft,Laptop,
 SouthCarolina ,United States,Oconee Physician Practices,Healthcare Provider,653,2010,5,20,Theft,Laptop,"On May 9, 2010, the covered entity (CE), Oconee Physician Practices, discovered that a password-protected, unencrypted laptop computer used for EKG testing was missing from its facility.The loss potentially exposed the demographic and clinical information of 653 individuals.The CE provided breach notification to HHS, affected individuals, and the media.The CE improved safeguards by changing access codes and physical locks to the building and retrained its workforce on the importance of password protection and laptop security.The CE developed a plan to create a stronger policy for asset tracking, accountability, and activity monitoring and upgrade its procedures for password strength, automatic log-off capabilities, and limiting the number of sign-on attempts.The CE also developed a plan to encrypt laptops and other portable media containing electronic protected health information (ePHI).OCR reviewed the CEâs policies and procedures and supporting documents."
 Nebraska ,United States,"Omaha Construction Industry , Privacy Manager Breach",,800,2010,5,21,Theft,Laptop,
 NorthCarolina ,United States,"City of Charlotte, NC (Health Plan)",Health Plan,5220,2010,5,24,Loss,Other,
 Illinois ,United States,Rainbow Hospice and Palliative Care,Healthcare Provider,1000,2010,5,26,Theft,Laptop,"An employee's laptop was stolen out of her bag while she was making an admission visit in a patient's home.The evidence showed that although the covered entity had a policy of encrypting and password-protecting its computers, this particular computer did not require a password most of the time.The invoices contained the protected health information (PHI) of approximately 1,000 individuals.The PHI stored on the laptop included names, addresses, dates of birth, phone numbers, Social Security numbers, Medicare numbers, electronic health records and commercial insurance information.Following the breach, the covered entity notified its clients of the incident, placed notice on its website and in The Daily Herald, sanctioned the employee for changing the security settings on the laptop in question, and established stringent computer security guidelines, and retrained its staff in the new requirements, with the intention of preventing a similar event from occurring again."
 Kansas ,United States,Occupational Health Partners,Healthcare Provider,1105,2010,6,1,Theft,Laptop,
 Kentucky ,United States,"University of Louisville Research Foundation, Inc., DBA The Kidney Disease Program",Healthcare Provider,708,2010,6,1,Hacking/IT Incident,Network Server,"An outside computerâs unique numerical code (Internet Protocol address) accessed the covered entityâs (CE) website which contained a database containing the protected health information of 708 patients.The types of PHI involved in the breach included names, social security numbers, and treatment information.The CE provided breach notification to HHS and affected individuals.Following the breach, the CE disabled the website containing the breached PHI.As a result of OCRâs investigation, the CE removed social security numbers from its site, added a time out feature, retrained staff, and completed a risk assessment."
 Ohio ,United States,Cincinnati Childrens Hospital Medical Center ,Healthcare Provider,60998,2010,6,1,Theft,Laptop,"An unencrypted laptop computer containing the electronic protected health information (ePHI) of 60,998 individuals was stolen out of a workforce member's car.The ePHI stored on the laptop included names, medical record numbers, and services received.The covered entity (CE) provided breach notification to affected individuals, HHS, and the media.Following the breach, the CE established a new internal procedure to encrypt all new computers before they are given to employees.OCR obtained assurances that the CE implemented the corrective action listed above."
